ID|name|赛季|球队|场次|首发|时间|投篮|命中率|三分|命中率|罚球|命中率|篮板|助攻|抢断|盖帽|失误|犯规|得分
10223|赛迪斯-杨(Thaddeus Young)|2012|76人|76|76|34.6|6.7-12.6|53.1%|0.0-0.1|12.5%|1.4-2.5|57.4%|7.5|1.6|1.75|0.72|1.18|2.51|14.8
10223|赛迪斯-杨(Thaddeus Young)|2013|76人|79|78|34.4|7.4-16.2|45.4%|1.1-3.7|30.8%|2.1-2.9|71.2%|6.0|2.3|2.11|0.46|2.09|2.70|17.9
10224|凯文-马丁(Kevin Martin)|2004|国王|45|0|10.1|1.0-2.6|38.5%|0.1-0.6|20.0%|0.8-1.2|65.5%|1.3|0.5|0.36|0.07|0.53|0.78|2.9
10224|凯文-马丁(Kevin Martin)|2005|国王|72|41|26.6|3.6-7.6|48.0%|0.9-2.5|36.9%|2.6-3.1|84.7%|3.6|1.3|0.76|0.12|1.12|1.92|10.8
10224|凯文-马丁(Kevin Martin)|2006|国王|80|80|35.2|6.3-13.3|47.3%|1.6-4.2|38.1%|6.0-7.1|84.4%|4.3|2.2|1.23|0.14|1.69|2.26|20.2
10224|凯文-马丁(Kevin Martin)|2007|国王|61|57|36.3|6.8-15.0|45.6%|1.8-4.4|40.2%|8.2-9.5|86.9%|4.5|2.1|1.02|0.08|2.15|2.46|23.7
10224|凯文-马丁(Kevin Martin)|2008|国王|51|46|38.2|6.7-15.9|42.0%|2.3-5.4|41.5%|9.0-10.3|86.7%|3.6|2.7|1.20|0.16|2.86|2.27|24.6
10224|凯文-马丁(Kevin Martin)|2009|汇总|46|43|35.5|6.3-15.1|41.7%|1.5-4.6|33.3%|6.5-7.4|87.6%|3.6|2.4|1.00|0.13|2.00|2.09|20.6
10224|凯文-马丁(Kevin Martin)|2009|国王|22|21|35.2|6.1-15.4|39.8%|1.8-5.0|35.5%|5.8-7.0|81.9%|4.3|2.6|1.05|0.18|1.59|2.32|19.8
10224|凯文-马丁(Kevin Martin)|2009|火箭|24|22|35.8|6.4-14.8|43.5%|1.3-4.2|31.0%|7.1-7.7|92.4%|2.9|2.2|0.96|0.08|2.38|1.88|21.2
10224|凯文-马丁(Kevin Martin)|2010|火箭|80|80|32.5|6.9-15.8|43.6%|2.2-5.7|38.3%|7.4-8.4|88.8%|3.2|2.5|1.00|0.19|2.30|1.94|23.4
10224|凯文-马丁(Kevin Martin)|2011|火箭|40|40|31.6|5.5-13.4|41.3%|1.9-5.6|34.7%|4.0-4.5|89.4%|2.6|2.8|0.70|0.07|1.75|1.75|17.1
10224|凯文-马丁(Kevin Martin)|2012|雷霆|77|0|27.7|4.5-10.1|45.0%|2.1-4.8|42.6%|2.8-3.2|89.0%|2.3|1.4|0.94|0.10|1.31|1.79|14.0
10224|凯文-马丁(Kevin Martin)|2013|森林狼|68|68|32.0|6.5-15.0|43.0%|1.7-4.4|38.7%|4.5-5.0|89.1%|3.0|1.8|0.97|0.09|1.56|1.81|19.1
10226|安东尼-本内特(Anthony Bennett)|2013|骑士|52|0|12.8|1.5-4.3|35.6%|0.2-1.0|24.5%|0.8-1.3|63.8%|3.0|0.3|0.40|0.15|0.90|1.79|4.2
10227|里基-卢比奥(Ricky Rubio)|2011|森林狼|41|31|34.2|3.4-9.5|35.7%|0.8-2.3|34.0%|3.1-3.8|80.3%|4.2|8.2|2.22|0.20|3.20|2.37|10.6
10227|里基-卢比奥(Ricky Rubio)|2012|森林狼|57|47|29.7|3.2-9.0|36.0%|0.5-1.6|29.3%|3.7-4.6|79.9%|4.0|7.3|2.40|0.09|3.02|2.51|10.7
10227|里基-卢比奥(Ricky Rubio)|2013|森林狼|82|82|32.2|3.1-8.2|38.1%|0.5-1.6|33.1%|2.8-3.5|80.2%|4.2|8.6|2.33|0.13|2.70|2.66|9.5
10228|蔡斯-巴丁格(Chase Budinger)|2009|火箭|74|4|20.1|3.4-7.6|44.1%|1.2-3.4|36.9%|0.9-1.2|77.0%|3.0|1.2|0.46|0.15|0.65|1.15|8.9
10228|蔡斯-巴丁格(Chase Budinger)|2010|火箭|78|22|22.3|3.6-8.4|42.5%|1.1-3.5|32.5%|1.5-1.8|85.5%|3.6|1.6|0.53|0.23|0.86|1.46|9.8
10228|蔡斯-巴丁格(Chase Budinger)|2011|火箭|58|9|22.4|3.6-8.1|44.2%|1.5-3.8|40.2%|0.9-1.2|77.1%|3.7|1.3|0.50|0.12|0.95|1.12|9.6
10228|蔡斯-巴丁格(Chase Budinger)|2012|森林狼|23|1|22.1|3.4-8.3|41.4%|1.1-3.5|32.1%|1.4-1.8|76.2%|3.1|1.1|0.61|0.30|1.00|1.26|9.4
10228|蔡斯-巴丁格(Chase Budinger)|2013|森林狼|41|8|18.3|2.4-6.2|39.4%|1.0-2.9|35.0%|0.8-1.0|82.1%|2.5|0.8|0.46|0.05|0.59|1.41|6.7
10229|科里-布鲁尔(Corey Brewer)|2007|森林狼|79|35|22.8|2.3-6.2|37.4%|0.1-0.5|19.4%|1.1-1.4|80.0%|3.7|1.4|0.96|0.32|1.13|2.38|5.8
10229|科里-布鲁尔(Corey Brewer)|2008|森林狼|15|8|20.5|2.5-6.0|41.1%|0.3-0.8|41.7%|0.9-1.3|73.7%|3.3|1.7|1.00|0.20|0.87|2.47|6.2
10229|科里-布鲁尔(Corey Brewer)|2009|森林狼|82|82|30.3|5.0-11.6|43.1%|1.0-2.9|34.6%|2.0-3.1|64.8%|3.4|2.4|1.43|0.35|2.00|2.73|13.0
10229|科里-布鲁尔(Corey Brewer)|2010|汇总|69|24|21.9|2.8-7.1|39.5%|0.4-1.6|26.8%|2.0-2.8|70.8%|2.5|1.3|1.45|0.23|1.26|2.30|8.0
10229|科里-布鲁尔(Corey Brewer)|2010|森林狼|56|22|24.3|3.0-7.8|38.4%|0.5-1.8|26.3%|2.2-3.1|70.8%|2.7|1.4|1.59|0.25|1.38|2.39|8.6
10229|科里-布鲁尔(Corey Brewer)|2010|小牛|13|2|11.4|1.9-3.9|49.0%|0.3-1.0|30.8%|1.2-1.6|71.4%|1.8|0.9|0.85|0.15|0.77|1.92|5.3
10229|科里-布鲁尔(Corey Brewer)|2011|掘金|59|17|21.8|3.4-7.8|43.4%|0.6-2.2|26.0%|1.5-2.2|69.2%|2.5|1.5|1.22|0.29|0.95|1.92|8.9
10229|科里-布鲁尔(Corey Brewer)|2012|掘金|82|2|24.4|4.6-10.8|42.5%|1.1-3.7|29.6%|1.8-2.6|69.0%|2.9|1.5|1.44|0.28|1.24|1.88|12.1
10229|科里-布鲁尔(Corey Brewer)|2013|森林狼|81|81|32.2|4.8-10.0|48.1%|0.7-2.6|28.0%|2.0-2.8|71.8%|2.6|1.7|1.86|0.37|1.30|2.59|12.3
10230|何塞-巴里亚(J.J. Barea)|2006|小牛|33|1|5.8|0.8-2.4|35.9%|0.2-0.6|28.6%|0.5-0.7|66.7%|0.8|0.7|0.03|0.03|0.42|0.58|2.4
10230|何塞-巴里亚(J.J. Barea)|2007|小牛|44|9|10.5|1.6-3.9|41.8%|0.5-1.2|38.9%|0.6-0.8|80.0%|1.1|1.3|0.32|0.02|0.80|1.09|4.3
10230|何塞-巴里亚(J.J. Barea)|2008|小牛|79|15|20.3|3.1-7.1|44.2%|0.7-1.9|35.7%|0.9-1.2|75.3%|2.2|3.4|0.47|0.06|1.33|1.53|7.8
10230|何塞-巴里亚(J.J. Barea)|2009|小牛|78|18|19.8|3.0-6.8|44.0%|0.7-2.0|35.7%|1.0-1.2|84.4%|1.9|3.3|0.45|0.08|1.31|1.53|7.6
10230|何塞-巴里亚(J.J. Barea)|2010|小牛|81|2|20.6|3.5-8.0|43.9%|0.8-2.3|34.9%|1.6-1.9|84.7%|2.0|3.9|0.37|0.01|1.68|1.68|9.5
10230|何塞-巴里亚(J.J. Barea)|2011|森林狼|41|11|25.2|4.1-10.2|40.0%|1.3-3.5|37.1%|1.9-2.4|77.6%|2.8|5.7|0.51|0.00|2.51|1.49|11.3
10230|何塞-巴里亚(J.J. Barea)|2012|森林狼|74|2|23.1|4.3-10.2|41.7%|1.3-3.8|34.6%|1.4-1.8|78.4%|2.8|4.0|0.43|0.00|1.96|1.77|11.3
10230|何塞-巴里亚(J.J. Barea)|2013|森林狼|79|1|18.6|3.2-8.3|38.7%|0.9-2.9|31.6%|1.0-1.3|79.0%|1.9|3.8|0.33|0.00|1.58|1.63|8.4
10231|莫-威廉姆斯(Mo Williams)|2003|爵士|57|0|13.5|2.0-5.3|38.0%|0.2-0.7|25.6%|0.8-1.0|78.6%|1.3|1.3|0.49|0.04|0.89|1.53|5.0
10231|莫-威廉姆斯(Mo Williams)|2004|雄鹿|80|80|28.2|4.0-9.2|43.8%|0.4-1.2|32.3%|1.7-2.0|85.0%|3.0|6.0|0.93|0.14|2.45|2.76|10.2
10231|莫-威廉姆斯(Mo Williams)|2005|雄鹿|58|12|26.4|4.6-10.8|42.4%|1.3-3.3|38.2%|1.7-1.9|85.0%|2.5|4.0|0.90|0.12|1.81|2.52|12.1
10231|莫-威廉姆斯(Mo Williams)|2006|雄鹿|68|68|36.3|6.9-15.4|44.6%|1.2-3.4|34.6%|2.3-2.7|85.5%|4.8|6.1|1.25|0.09|2.97|2.96|17.3
10231|莫-威廉姆斯(Mo Williams)|2007|雄鹿|66|66|36.5|6.7-13.9|48.0%|1.3-3.5|38.5%|2.5-2.9|85.6%|3.5|6.3|1.18|0.15|2.76|2.85|17.2
10231|莫-威廉姆斯(Mo Williams)|2008|骑士|81|81|35.0|6.5-13.9|46.7%|2.3-5.2|43.6%|2.6-2.8|91.2%|3.4|4.1|0.85|0.11|2.21|2.65|17.8
10231|莫-威廉姆斯(Mo Williams)|2009|骑士|69|68|34.2|5.5-12.4|44.2%|2.3-5.4|42.9%|2.6-2.9|89.4%|3.0|5.3|1.01|0.30|2.51|2.46|15.8
10231|莫-威廉姆斯(Mo Williams)|2010|汇总|58|56|30.8|5.0-12.6|39.9%|1.4-4.2|32.4%|2.6-3.1|85.3%|2.6|6.6|0.91|0.17|2.95|2.59|14.0
10231|莫-威廉姆斯(Mo Williams)|2010|骑士|36|34|29.6|4.9-12.8|38.5%|1.0-3.8|26.5%|2.4-2.8|83.3%|2.7|7.1|0.92|0.28|2.92|2.53|13.2
10231|莫-威廉姆斯(Mo Williams)|2010|快船|22|22|32.9|5.1-12.2|42.2%|2.0-4.9|39.8%|3.0-3.4|88.0%|2.5|5.6|0.91|0.00|3.00|2.68|15.2
10231|莫-威廉姆斯(Mo Williams)|2011|快船|52|1|28.3|5.0-11.8|42.6%|1.8-4.6|38.9%|1.4-1.5|90.0%|1.9|3.1|0.98|0.13|1.65|1.98|13.2
10231|莫-威廉姆斯(Mo Williams)|2012|爵士|46|46|30.8|5.0-11.6|43.0%|1.3-3.3|38.3%|1.6-1.8|88.2%|2.4|6.2|1.00|0.20|2.72|2.28|12.9
10231|莫-威廉姆斯(Mo Williams)|2013|开拓者|74|0|24.8|3.8-9.1|41.7%|1.1-3.0|36.9%|1.1-1.2|87.6%|2.1|4.3|0.74|0.14|2.01|2.66|9.7
10233|沙巴兹-穆罕默德(Shabazz Muhammad)|2013|森林狼|37|0|7.8|1.5-3.4|46.0%|0.1-0.3|27.3%|0.7-1.1|65.0%|1.4|0.2|0.22|0.03|0.43|0.65|3.9
10234|罗尼-图里亚夫(Ronny Turiaf)|2005|湖人|23|1|7.0|0.7-1.3|50.0%|0.0-0.0|0.0%|0.7-1.2|55.6%|1.6|0.3|0.13|0.43|0.30|1.30|2.0
10234|罗尼-图里亚夫(Ronny Turiaf)|2006|湖人|72|1|15.1|2.0-3.7|54.9%|0.0-0.0|0.0%|1.2-1.9|66.4%|3.6|0.9|0.24|1.08|0.72|2.81|5.3
10234|罗尼-图里亚夫(Ronny Turiaf)|2007|湖人|78|21|18.7|2.4-5.1|47.4%|0.0-0.0|0.0%|1.8-2.4|75.3%|3.9|1.6|0.36|1.38|0.92|2.55|6.6
10234|罗尼-图里亚夫(Ronny Turiaf)|2008|勇士|79|26|21.5|2.4-4.6|50.8%|0.0-0.0|0.0%|1.2-1.6|79.0%|4.6|2.1|0.43|2.13|0.89|3.08|5.9
10234|罗尼-图里亚夫(Ronny Turiaf)|2009|勇士|42|20|20.8|2.0-3.5|58.2%|0.0-0.0|0.0%|0.9-1.9|47.4%|4.5|2.1|0.55|1.29|1.17|2.33|4.9
10234|罗尼-图里亚夫(Ronny Turiaf)|2010|尼克斯|64|21|17.8|1.6-2.5|63.2%|0.0-0.0|0.0%|1.0-1.5|62.2%|3.2|1.4|0.55|1.14|0.64|2.50|4.2
10234|罗尼-图里亚夫(Ronny Turiaf)|2011|汇总|17|5|16.4|1.1-1.9|57.6%|0.0-0.1|0.0%|0.8-1.3|59.1%|4.1|0.6|0.82|1.00|0.82|2.29|3.0
10234|罗尼-图里亚夫(Ronny Turiaf)|2011|奇才|4|0|14.5|0.8-0.8|100.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|3.0|1.2|1.50|0.75|1.50|1.75|1.5
10234|罗尼-图里亚夫(Ronny Turiaf)|2011|热火|13|5|17.0|1.2-2.3|53.3%|0.0-0.1|0.0%|1.0-1.7|59.1%|4.5|0.4|0.62|1.08|0.62|2.46|3.5
10234|罗尼-图里亚夫(Ronny Turiaf)|2012|快船|65|0|10.8|0.8-1.5|50.5%|0.0-0.0|0.0%|0.4-1.0|36.5%|2.3|0.5|0.29|0.54|0.45|1.23|1.9
10234|罗尼-图里亚夫(Ronny Turiaf)|2013|森林狼|31|10|19.5|2.1-3.5|59.8%|0.0-0.0|0.0%|0.7-1.6|42.0%|5.6|0.8|0.26|1.61|0.77|2.10|4.8
10235|戈尔吉-吉昂(Gorgui Dieng)|2013|森林狼|60|15|13.6|1.9-3.8|49.8%|0.0-0.0|100.0%|1.0-1.6|63.4%|5.0|0.7|0.50|0.83|0.90|1.80|4.8
10236|罗比-赫梅尔(Robbie Hummel)|2013|森林狼|53|5|12.4|1.3-3.3|37.9%|0.6-1.7|36.0%|0.3-0.3|93.8%|2.5|0.4|0.30|0.04|0.19|1.08|3.4
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2002|太阳|82|71|31.3|4.8-10.1|47.2%|0.0-0.1|20.0%|3.9-5.9|66.1%|8.8|1.0|0.76|1.06|2.30|3.28|13.5
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2003|太阳|55|53|36.8|7.5-15.7|47.5%|0.0-0.1|20.0%|5.6-7.9|71.3%|9.0|1.4|1.16|1.62|3.22|3.42|20.6
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2004|太阳|80|80|36.1|9.3-16.7|55.9%|0.0-0.2|18.8%|7.3-9.9|73.3%|8.9|1.6|0.96|1.62|2.36|3.48|26.0
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2005|太阳|3|3|16.7|3.0-9.0|33.3%|0.0-0.3|0.0%|2.7-3.0|88.9%|5.3|0.7|0.33|1.00|0.33|1.33|8.7
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2006|太阳|82|78|32.8|7.4-12.9|57.5%|0.0-0.0|0.0%|5.6-7.1|78.1%|9.6|1.0|0.95|1.34|2.83|3.60|20.4
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2007|太阳|79|79|33.9|9.0-15.3|59.0%|0.1-0.4|16.1%|7.0-8.7|80.5%|9.1|1.5|0.81|2.06|2.20|3.72|25.2
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2008|太阳|53|53|36.8|7.6-14.1|53.9%|0.1-0.1|42.9%|6.1-7.3|83.5%|8.1|2.0|0.92|1.08|2.83|3.08|21.4
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2009|太阳|82|82|34.6|8.6-15.4|55.7%|0.0-0.1|16.7%|5.9-7.7|77.1%|8.9|1.0|0.63|1.01|2.60|3.43|23.1
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2010|尼克斯|78|78|36.8|9.5-19.0|50.2%|0.1-0.3|43.5%|6.1-7.7|79.2%|8.2|2.6|0.91|1.92|3.21|3.51|25.3
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2011|尼克斯|47|47|32.8|6.7-13.9|48.3%|0.1-0.4|23.8%|4.0-5.2|76.5%|7.8|1.1|0.81|0.96|2.38|2.94|17.5
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2012|尼克斯|29|0|23.5|5.3-9.2|57.7%|0.0-0.0|0.0%|3.6-4.5|80.8%|5.0|0.4|0.34|0.72|1.72|3.07|14.2
10239|阿玛雷-斯塔德迈尔(Amar&#039;e Stoudemire)|2013|尼克斯|65|21|22.6|4.8-8.6|55.7%|0.0-0.0|0.0%|2.3-3.1|73.9%|4.9|0.5|0.35|0.57|1.40|2.45|11.9
10240|卡梅罗-安东尼(Carmelo Anthony)|2003|掘金|82|82|36.5|7.6-17.9|42.6%|0.8-2.6|32.2%|5.0-6.4|77.7%|6.1|2.8|1.18|0.50|3.01|2.74|21.0
10240|卡梅罗-安东尼(Carmelo Anthony)|2004|掘金|75|75|34.8|7.1-16.4|43.1%|0.6-2.1|26.6%|6.1-7.6|79.6%|5.7|2.6|0.91|0.40|2.99|3.05|20.8
10240|卡梅罗-安东尼(Carmelo Anthony)|2005|掘金|80|80|36.8|9.4-19.6|48.1%|0.5-1.9|24.3%|7.2-8.9|80.8%|4.9|2.7|1.10|0.53|2.73|2.86|26.5
10240|卡梅罗-安东尼(Carmelo Anthony)|2006|掘金|65|65|38.2|10.6-22.4|47.6%|0.6-2.3|26.8%|7.1-8.7|80.8%|6.0|3.8|1.18|0.35|3.60|3.12|28.9
10240|卡梅罗-安东尼(Carmelo Anthony)|2007|掘金|77|77|36.4|9.5-19.2|49.2%|0.8-2.1|35.4%|6.0-7.7|78.6%|7.4|3.4|1.27|0.51|3.29|3.29|25.7
10240|卡梅罗-安东尼(Carmelo Anthony)|2008|掘金|66|66|34.5|8.1-18.3|44.3%|1.0-2.6|37.1%|5.6-7.1|79.3%|6.8|3.4|1.14|0.36|3.02|2.95|22.8
10240|卡梅罗-安东尼(Carmelo Anthony)|2009|掘金|69|69|38.2|10.0-21.8|45.8%|0.9-2.7|31.6%|7.4-8.9|83.0%|6.6|3.2|1.28|0.43|3.03|3.26|28.2
10240|卡梅罗-安东尼(Carmelo Anthony)|2010|汇总|77|77|35.7|8.9-19.5|45.5%|1.2-3.3|37.8%|6.6-7.9|83.8%|7.3|2.9|0.88|0.60|2.68|2.91|25.6
10240|卡梅罗-安东尼(Carmelo Anthony)|2010|掘金|50|50|35.5|8.7-19.3|45.2%|0.8-2.5|33.3%|6.9-8.3|82.3%|7.6|2.8|0.86|0.62|2.84|2.68|25.2
10240|卡梅罗-安东尼(Carmelo Anthony)|2010|尼克斯|27|27|36.2|9.1-19.9|46.1%|2.0-4.6|42.4%|6.1-7.0|87.2%|6.7|3.0|0.93|0.56|2.37|3.33|26.3
10240|卡梅罗-安东尼(Carmelo Anthony)|2011|尼克斯|55|55|34.1|8.0-18.6|43.0%|1.2-3.7|33.5%|5.4-6.7|80.4%|6.3|3.6|1.13|0.44|2.62|2.84|22.6
10240|卡梅罗-安东尼(Carmelo Anthony)|2012|尼克斯|67|67|37.0|10.0-22.2|44.9%|2.3-6.2|37.9%|6.3-7.6|83.0%|6.9|2.6|0.78|0.48|2.61|3.06|28.7
10240|卡梅罗-安东尼(Carmelo Anthony)|2013|尼克斯|77|77|38.7|9.6-21.3|45.2%|2.2-5.4|40.2%|6.0-7.0|84.8%|8.1|3.1|1.23|0.66|2.57|2.91|27.4
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2006|猛龙|65|2|25.1|4.1-9.6|42.7%|1.5-4.1|37.3%|1.8-2.2|82.4%|3.9|0.8|0.49|0.82|1.65|2.77|11.6
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2007|猛龙|78|53|23.9|3.6-9.3|38.6%|1.2-3.3|34.5%|1.8-2.2|84.0%|3.7|1.1|0.29|0.47|1.13|2.71|10.2
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2008|猛龙|78|59|31.4|5.5-12.3|45.0%|1.5-3.7|40.9%|2.8-3.4|83.1%|5.3|1.2|0.44|1.24|1.73|3.10|15.4
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2009|猛龙|80|80|35.0|6.7-14.3|47.0%|1.5-4.1|37.2%|2.3-2.9|77.4%|6.2|1.2|0.31|1.39|1.50|2.69|17.2
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2010|猛龙|66|66|35.7|8.0-17.8|44.8%|1.2-3.4|34.5%|4.3-5.3|82.0%|5.2|1.8|0.52|0.70|2.30|2.42|21.4
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2011|猛龙|31|31|33.3|6.7-15.6|43.2%|1.1-3.7|29.6%|4.9-5.6|87.3%|5.5|2.0|0.58|0.48|2.23|1.68|19.5
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2012|猛龙|35|25|28.7|4.9-12.2|39.9%|1.1-3.5|30.9%|1.9-2.2|84.4%|3.7|1.1|0.60|0.66|1.54|1.83|12.7
10241|安德里亚-巴尼亚尼(Andrea Bargnani)|2013|尼克斯|42|39|29.9|5.3-12.0|44.2%|0.7-2.6|27.8%|2.0-2.4|82.4%|5.3|1.1|0.33|1.24|1.38|2.38|13.3
10242|何塞-卡尔德隆(Jose Calderon)|2005|猛龙|64|11|23.2|2.1-4.9|42.3%|0.1-0.7|16.3%|1.2-1.4|84.8%|2.2|4.5|0.66|0.06|1.58|1.45|5.5
10242|何塞-卡尔德隆(Jose Calderon)|2006|猛龙|77|11|21.0|3.4-6.6|52.1%|0.3-1.0|33.3%|1.5-1.9|81.8%|1.7|5.0|0.82|0.06|1.43|1.77|8.7
10242|何塞-卡尔德隆(Jose Calderon)|2007|猛龙|82|56|30.3|4.5-8.6|51.9%|1.0-2.2|42.9%|1.3-1.5|90.8%|2.9|8.3|1.06|0.07|1.54|1.63|11.2
10242|何塞-卡尔德隆(Jose Calderon)|2008|猛龙|68|68|34.3|4.7-9.5|49.7%|1.2-3.0|40.6%|2.2-2.3|98.1%|2.9|8.9|1.09|0.10|2.10|1.68|12.8
10242|何塞-卡尔德隆(Jose Calderon)|2009|猛龙|68|39|26.7|4.0-8.4|48.2%|1.0-2.5|39.8%|1.2-1.5|79.8%|2.1|5.9|0.69|0.10|1.46|1.99|10.3
10242|何塞-卡尔德隆(Jose Calderon)|2010|猛龙|68|55|30.9|3.9-8.8|44.0%|0.8-2.3|36.5%|1.3-1.5|85.4%|3.0|8.9|1.19|0.10|2.18|2.10|9.8
10242|何塞-卡尔德隆(Jose Calderon)|2011|猛龙|53|53|33.9|4.1-9.0|45.7%|1.1-3.0|37.1%|1.1-1.3|88.2%|3.0|8.8|0.89|0.06|1.96|1.77|10.5
10242|何塞-卡尔德隆(Jose Calderon)|2012|汇总|73|58|29.6|4.3-8.7|49.1%|1.8-3.9|46.1%|1.0-1.1|90.0%|2.4|7.1|0.79|0.11|1.73|1.36|11.3
10242|何塞-卡尔德隆(Jose Calderon)|2012|猛龙|45|30|28.3|4.2-8.8|47.0%|1.8-4.1|42.9%|1.0-1.2|90.4%|2.4|7.4|0.62|0.13|1.67|1.29|11.1
10242|何塞-卡尔德隆(Jose Calderon)|2012|活塞|28|28|31.7|4.5-8.5|52.7%|1.8-3.5|52.0%|0.9-1.0|89.3%|2.5|6.6|1.07|0.07|1.82|1.46|11.6
10242|何塞-卡尔德隆(Jose Calderon)|2013|小牛|81|81|30.5|4.2-9.2|45.6%|2.4-5.2|44.9%|0.6-0.8|82.5%|2.4|4.7|0.85|0.14|1.27|1.68|11.4
10243|JR-史密斯(J.R. Smith)|2004|黄蜂|76|56|24.5|3.9-9.8|39.4%|1.1-3.7|28.8%|1.5-2.1|68.9%|2.0|1.9|0.72|0.14|1.43|1.78|10.3
10243|JR-史密斯(J.R. Smith)|2005|黄蜂|55|25|18.0|2.6-6.7|39.3%|0.9-2.5|37.1%|1.5-1.8|82.2%|2.0|1.1|0.67|0.07|0.98|1.64|7.7
10243|JR-史密斯(J.R. Smith)|2006|掘金|63|24|23.3|4.5-10.2|44.1%|2.4-6.1|39.0%|1.6-2.0|81.0%|2.3|1.4|0.78|0.14|1.35|2.33|13.0
10243|JR-史密斯(J.R. Smith)|2007|掘金|74|0|19.2|4.2-9.1|46.1%|2.1-5.3|40.3%|1.7-2.4|71.9%|2.1|1.7|0.84|0.16|1.51|1.95|12.3
10243|JR-史密斯(J.R. Smith)|2008|掘金|81|18|27.7|5.2-11.7|44.6%|2.2-5.6|39.7%|2.5-3.4|75.4%|3.7|2.8|0.96|0.17|1.85|2.35|15.2
10243|JR-史密斯(J.R. Smith)|2009|掘金|75|0|27.8|5.7-13.8|41.4%|2.1-6.2|33.8%|1.9-2.7|70.6%|3.1|2.4|1.32|0.27|1.85|2.32|15.4
10243|JR-史密斯(J.R. Smith)|2010|掘金|79|6|24.9|4.3-9.9|43.5%|1.6-4.0|39.0%|2.1-2.8|73.8%|4.1|2.2|1.16|0.20|1.27|2.19|12.3
10243|JR-史密斯(J.R. Smith)|2011|尼克斯|35|1|27.6|4.7-11.6|40.7%|1.9-5.5|34.7%|1.1-1.6|70.9%|3.9|2.4|1.54|0.17|1.31|2.49|12.5
10243|JR-史密斯(J.R. Smith)|2012|尼克斯|80|0|33.5|6.6-15.6|42.2%|1.9-5.5|35.6%|3.0-3.9|76.2%|5.3|2.7|1.25|0.30|1.68|2.83|18.1
10243|JR-史密斯(J.R. Smith)|2013|尼克斯|74|37|32.7|5.4-12.9|41.5%|2.6-6.5|39.4%|1.2-1.9|65.2%|4.0|3.0|0.88|0.27|1.46|2.65|14.5
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2001|76人|34|0|5.2|0.6-1.5|44.0%|0.0-0.0|0.0%|0.2-0.5|38.9%|2.0|0.1|0.18|0.38|0.41|0.88|1.5
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2003|76人|82|53|26.8|3.3-6.1|54.1%|0.0-0.0|0.0%|1.4-2.1|64.4%|7.6|0.3|0.54|2.30|1.05|3.33|8.0
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2004|76人|72|60|24.8|3.5-6.6|52.4%|0.0-0.0|0.0%|1.2-2.1|60.1%|7.5|0.5|0.64|1.68|1.58|3.35|8.2
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2005|76人|66|52|26.7|3.0-5.6|53.1%|0.0-0.0|0.0%|1.4-2.0|70.5%|8.2|0.4|0.52|2.42|1.62|3.70|7.3
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2006|76人|82|82|30.9|4.3-8.0|54.1%|0.0-0.0|0.0%|2.0-2.7|74.6%|8.9|0.8|0.57|1.94|1.96|3.50|10.7
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2007|76人|82|82|33.2|4.1-8.1|51.3%|0.0-0.0|0.0%|2.3-3.2|70.7%|10.4|0.5|0.49|2.34|1.89|3.28|10.5
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2008|76人|82|82|24.8|2.6-5.3|49.8%|0.0-0.0|0.0%|1.1-1.5|73.4%|8.5|0.2|0.40|1.78|1.43|3.02|6.4
10244|萨穆埃尔-戴勒姆波特(Samuel Dalembert)|2009|76人|82|80|25.9|3.5-6.4|54.5%|0.0-0.0|0.0%|1.2-1.6|72.9%|9.6|0.8|0.51|1.84|1.50|3.07|8.1
