ID|name|season|team|changci|shoufa|time|toulan_mingzhong|toulan_chusou|mingzhonglv|3fen_mingzhong|3fen_chushou|3fenmingzhong|faqiu_mingzhong|faqiu_chushou|faqiu_mingzhonglv|lanban|zhugong|qiangduan|gaimao|shiwu|fangui|defen
10032|James Harde|2010|雷霆|17|0|31.6|3.9|8.2|47.5%|1.4|4.5|30.3%|3.9|4.7|82.5%|5.4|3.6|1.24|0.76|1.65|2.82|13.0
10032|James Harde|2011|雷霆|20|0|31.5|4.7|10.7|43.5%|1.6|3.9|41.0%|5.4|6.3|85.7%|5.1|3.4|1.55|0.10|2.10|3.35|16.3
10032|James Harde|2012|火箭|6|6|40.5|7.5|19.2|39.1%|2.5|7.3|34.1%|8.8|11.0|80.3%|6.7|4.5|2.00|1.00|4.50|3.00|26.3
10032|James Harde|2013|火箭|6|6|43.8|8.3|22.2|37.6%|2.7|9.0|29.6%|7.5|8.3|90.0%|4.7|5.8|2.00|0.17|3.50|3.50|26.8
10033|Trevor Ariz|2006|魔术|4|0|11.8|1.2|4.0|31.3%|0.0|0.0|0.0%|0.2|1.0|25.0%|2.2|1.2|0.25|0.00|1.00|2.25|2.8
10033|Trevor Ariz|2007|湖人|8|0|5.6|0.9|1.5|58.3%|0.1|0.5|25.0%|0.2|0.5|50.0%|1.4|0.1|0.12|0.12|0.12|0.88|2.1
10033|Trevor Ariz|2008|湖人|23|23|31.4|4.0|8.0|49.7%|1.7|3.7|47.6%|1.6|2.8|56.3%|4.2|2.3|1.57|0.43|1.65|3.17|11.3
10033|Trevor Ariz|2010|黄蜂|6|6|40.2|5.8|14.2|41.2%|1.2|3.5|33.3%|2.7|3.7|72.7%|6.5|3.3|1.33|0.50|1.17|2.67|15.5
10033|Trevor Ariz|2013|奇才|11|11|37.0|4.7|9.8|48.1%|2.3|5.1|44.6%|1.9|2.5|77.8%|8.9|1.7|1.55|0.36|1.27|2.36|13.6
10034|Jason Terr|2004|小牛|13|13|38.5|6.2|12.3|50.6%|2.1|4.2|49.1%|2.9|3.3|88.4%|4.2|4.6|1.31|0.54|2.31|2.15|17.5
10034|Jason Terr|2005|小牛|22|22|38.4|7.4|16.8|44.2%|1.4|4.6|30.7%|2.7|3.2|83.1%|2.9|3.8|1.18|0.05|2.00|2.50|18.9
10034|Jason Terr|2006|小牛|6|6|38.2|6.5|15.3|42.4%|1.5|5.3|28.1%|2.5|3.0|83.3%|2.3|3.7|0.83|0.33|2.83|2.00|17.0
10034|Jason Terr|2007|小牛|5|3|36.0|5.2|12.0|43.3%|2.8|6.4|43.8%|2.6|3.0|86.7%|1.6|4.8|0.40|0.20|1.00|3.00|15.8
10034|Jason Terr|2008|小牛|10|1|32.5|4.9|12.6|38.9%|2.2|5.9|37.3%|2.3|3.0|76.7%|2.8|1.9|0.60|0.30|1.60|1.80|14.3
10034|Jason Terr|2009|小牛|6|0|29.0|4.3|11.5|37.7%|2.0|5.0|40.0%|2.0|2.7|75.0%|2.5|2.0|0.67|0.17|1.00|2.67|12.7
10034|Jason Terr|2010|小牛|21|0|32.6|6.1|12.8|47.8%|2.0|4.5|44.2%|3.3|4.0|84.3%|1.9|3.2|1.24|0.14|1.52|2.10|17.5
10034|Jason Terr|2011|小牛|4|1|34.8|5.0|11.0|45.5%|2.5|5.0|50.0%|1.2|2.0|62.5%|2.2|3.8|0.25|0.00|2.00|2.75|13.8
10034|Jason Terr|2012|凯尔特人|6|1|31.5|4.0|9.0|44.4%|2.5|5.7|44.1%|1.5|1.8|81.8%|2.2|2.0|0.67|0.33|0.83|1.50|12.0
10036|Earl Clar|2009|太阳|3|0|4.3|0.3|1.0|33.3%|0.0|0.0|0.0%|0.7|0.7|100.0%|0.7|0.3|0.33|0.00|0.67|0.33|1.3
10036|Earl Clar|2010|魔术|1|0|6.0|1.0|3.0|33.3%|0.0|0.0|0.0%|0.0|0.0|0.0%|4.0|1.0|1.00|1.00|0.00|0.00|2.0
10036|Earl Clar|2011|魔术|5|0|17.6|1.6|3.6|44.4%|0.0|0.0|0.0%|0.8|1.4|57.1%|6.6|0.2|0.40|1.00|0.80|1.20|4.0
10036|Earl Clar|2012|湖人|4|1|20.5|1.8|4.8|36.8%|0.0|1.0|0.0%|0.0|0.0|0.0%|3.0|0.5|0.25|0.25|1.50|1.00|3.5
10037|Terrence Jone|2012|火箭|2|0|17.5|2.0|5.0|40.0%|0.0|1.0|0.0%|0.0|1.5|0.0%|7.5|0.5|0.00|0.50|0.50|1.00|4.0
10037|Terrence Jone|2013|火箭|6|2|23.0|3.3|6.5|51.3%|0.0|0.2|0.0%|1.0|2.0|50.0%|6.2|1.3|0.83|0.50|0.33|2.17|7.7
10038|Donatas Motiejuna|2012|火箭|1|0|5.0|2.0|2.0|100.0%|0.0|0.0|0.0%|1.0|1.0|100.0%|1.0|0.0|0.00|0.00|0.00|0.00|5.0
10039|Francisco Garci|2005|国王|6|0|6.8|0.8|1.8|45.5%|0.2|0.7|25.0%|0.3|0.3|100.0%|0.3|0.2|0.33|0.33|0.00|0.83|2.2
10039|Francisco Garci|2012|火箭|6|3|27.3|3.7|8.3|44.0%|2.8|6.2|45.9%|0.5|0.8|60.0%|3.3|1.5|0.67|0.83|0.67|3.50|10.7
10039|Francisco Garci|2013|火箭|2|0|11.0|1.0|3.0|33.3%|0.0|1.5|0.0%|1.5|2.0|75.0%|1.0|0.0|0.00|0.00|0.00|1.50|3.5
